id_aluno,ano_ref,fase,fase_original,flag_fase_9,idade,idade_original,flag_idade_padronizada,genero_original,genero,ano_ingresso,instituicao_original,instituicao_tipo,instituicao_subtipo,flag_bolsa_parceria,pedra,inde,iaa,ieg,ips,ipp,ida,ipv,ian,fase_ideal,defasagem,matematica,portugues,ingles,flag_sem_avaliacao,fase_nome,delta_ida,delta_ieg,delta_inde,delta_ian,queda_ida,queda_ieg,queda_inde,ips_anterior,ida_anterior,ieg_anterior,perfil_defasagem,delta_ida_futuro,delta_ieg_futuro,delta_defasagem_futuro,risco_defasagem_futuro,tem_futuro
1109,2023,2,FASE 2,0,14,14.0,0,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Agata,6.277533333,10.0,6.4,5.0,7.5,3.4,7.836666667,5.0,Fase 4 (9° ano),-2,3.5,3.3,,0,Fase 2,,,,,0,0,0,,,,Defasagem moderada/severa,,,,,False
1110,2023,2,FASE 2,0,12,12.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Ametista,7.248566667,4.6,9.2,5.0,8.541666667,6.8,8.73,5.0,Fase 3 (7° e 8° ano),-1,6.5,7.0,,0,Fase 2,,,,,0,0,0,,,,Defasagem leve,,,,,False
1111,2023,2,FASE 2,0,11,,1,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Agata,6.559166667,0.0,8.9,2.52,8.125,5.4,8.173333333,10.0,Fase 2 (5° e 6° ano),0,4.8,6.0,,0,Fase 2,,,,,0,0,0,,,,Adequado,-0.40000000000000036,-4.299585921333334,1.0,1,True
1111,2024,3,3F,0,12,12.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Agata,6.116032815733334,6.249,4.600414078666667,7.5,6.5625,5.0,5.824,10.0,Fase 2 (5° e 6° ano),1,5.0,4.0,6.0,0,Fase 3,-0.40000000000000036,-4.299585921333334,-0.4431338512666665,0.0,1,1,1,2.52,5.4,8.9,Adiantado,,,,,False
1112,2023,2,FASE 2,0,12,12.0,0,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Ametista,7.088866667,9.5,7.9,2.52,8.333333333,6.3,8.616666667,5.0,Fase 3 (7° e 8° ano),-1,5.2,7.3,,0,Fase 2,,,,,0,0,0,,,,Defasagem leve,-2.3,1.1279119699999995,1.0,1,True
1112,2024,3,3I,0,13,13.0,0,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Agata,6.856082394,9.585,9.02791197,8.135,5.375,4.0,4.705,10.0,Fase 3 (7° e 8° ano),0,4.0,4.0,4.0,0,Fase 3,-2.3,1.1279119699999995,-0.23278427299999915,5.0,1,0,1,2.52,6.3,7.9,Adequado,,,,,False
1113,2023,2,FASE 2,0,12,,1,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Quartzo,5.636666667,0.0,6.0,7.52,7.5,5.0,7.173333333,5.0,Fase 3 (7° e 8° ano),-1,5.0,5.0,,0,Fase 2,,,,,0,0,0,,,,Defasagem leve,,,,,False
1114,2023,2,FASE 2,0,12,11.0,1,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Ametista,7.5667,8.5,9.8,2.52,8.125,4.9,8.56,10.0,Fase 2 (5° e 6° ano),0,4.3,5.5,,0,Fase 2,,,,,0,0,0,,,,Adequado,0.09999999999999964,-0.26666666666666927,0.0,1,True
1114,2024,3,3M,0,13,12.0,1,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Ametista,7.437466666666667,8.751,9.533333333333331,2.51,8.375,5.0,7.836,10.0,Fase 3 (7° e 8° ano),0,5.0,3.0,7.0,0,Fase 3,0.09999999999999964,-0.26666666666666927,-0.12923333333333265,0.0,0,1,1,2.52,4.9,9.8,Adequado,,,,,False
1115,2023,2,FASE 2,0,11,,1,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Agata,6.474,0.0,8.3,7.52,7.5,4.0,7.56,10.0,Fase 2 (5° e 6° ano),0,6.0,2.0,,0,Fase 2,,,,,0,0,0,,,,Adequado,2.25,-4.0323232325000005,0.0,1,True
1115,2024,2,2M,0,12,12.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Agata,6.570068686900001,8.002,4.2676767675,7.51,7.5,6.25,5.826666667,10.0,Fase 2 (5° e 6° ano),0,6.5,6.0,,0,Fase 2,2.25,-4.0323232325000005,0.0960686869000007,0.0,0,1,0,7.52,4.0,8.3,Adequado,,,,,False
1116,2023,2,FASE 2,0,14,13.0,1,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Agata,6.956533333,9.5,9.2,5.0,7.083333333,4.9,7.39,5.0,Fase 3 (7° e 8° ano),-1,3.8,6.0,,0,Fase 2,,,,,0,0,0,,,,Defasagem leve,-2.5666666666666673,-5.844444444333332,0.0,1,True
1116,2024,3,3M,0,15,15.0,0,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Quartzo,3.7894777778,0.0,3.3555555556666667,6.26,5.125,2.333333333333333,5.066,5.0,Fase 4 (9° ano),-1,1.0,3.0,3.0,0,Fase 3,-2.5666666666666673,-5.844444444333332,-3.1670555552,0.0,1,1,1,5.0,4.9,9.2,Defasagem leve,,,,,False
1117,2023,2,FASE 2,0,11,,1,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Topázio,8.382366667,9.0,9.6,7.52,7.708333333,7.3,7.946666667,10.0,Fase 2 (5° e 6° ano),0,6.0,8.5,,0,Fase 2,,,,,0,0,0,,,,Adequado,-1.6333333333333329,-1.285185185333333,1.0,1,True
1117,2024,3,3K,0,12,12.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Ametista,7.601562962866668,8.751,8.314814814666667,7.51,8.125,5.666666666666667,6.833333333,10.0,Fase 2 (5° e 6° ano),1,5.0,5.0,7.0,0,Fase 3,-1.6333333333333329,-1.285185185333333,-0.7808037041333318,0.0,1,1,1,7.52,7.3,9.6,Adiantado,,,,,False
1118,2023,2,FASE 2,0,13,,1,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Ametista,7.163833333,5.3,8.8,7.52,7.708333333,6.0,8.28,5.0,Fase 3 (7° e 8° ano),-1,4.8,7.2,,0,Fase 2,,,,,0,0,0,,,,Defasagem leve,-2.1666666666666665,-0.9535603713333343,1.0,1,True
1118,2024,3,3M,0,14,14.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Ametista,7.0305545924,7.084,7.846439628666666,9.38,6.75,3.8333333333333335,6.866,10.0,Fase 3 (7° e 8° ano),0,3.0,4.5,4.0,0,Fase 3,-2.1666666666666665,-0.9535603713333343,-0.13327874060000067,5.0,1,1,1,7.52,6.0,8.8,Adequado,,,,,False
1119,2023,2,FASE 2,0,13,13.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Ametista,7.192,7.3,9.7,3.77,7.708333333,5.9,8.453333333,5.0,Fase 3 (7° e 8° ano),-1,3.0,8.8,,0,Fase 2,,,,,0,0,0,,,,Defasagem leve,-0.2333333333333334,-0.9833333333333325,0.0,1,True
1119,2024,3,3M,0,14,14.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Ametista,7.388266666666667,9.585,8.716666666666667,7.51,7.625,5.666666666666667,7.698,5.0,Fase 4 (9° ano),-1,6.0,3.5,7.5,0,Fase 3,-0.2333333333333334,-0.9833333333333325,0.19626666666666726,0.0,1,1,0,3.77,5.9,9.7,Defasagem leve,,,,,False
1120,2023,2,FASE 2,0,11,11.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Topázio,9.103366667,9.5,9.6,7.52,8.958333333,8.3,9.676666667,10.0,Fase 2 (5° e 6° ano),0,7.3,9.2,,0,Fase 2,,,,,0,0,0,,,,Adequado,,,,,False
1121,2023,2,FASE 2,0,11,,1,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Topázio,8.049,0.0,9.9,6.26,8.75,8.0,9.84,10.0,Fase 2 (5° e 6° ano),0,6.5,9.5,,0,Fase 2,,,,,0,0,0,,,,Adequado,-1.333333333333333,0.09999999999999964,0.0,1,True
1121,2024,3,3K,0,12,12.0,0,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Topázio,8.407166666633334,9.585,10.0,7.51,7.083333333,6.666666666666667,8.28,10.0,Fase 3 (7° e 8° ano),0,9.0,5.0,6.0,0,Fase 3,-1.333333333333333,0.09999999999999964,0.3581666666333341,0.0,1,0,0,6.26,8.0,9.9,Adequado,,,,,False
1122,2023,2,FASE 2,0,11,11.0,0,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Ametista,7.3715,0.0,9.3,6.89,7.291666667,6.9,8.616666667,10.0,Fase 2 (5° e 6° ano),0,5.2,8.5,,0,Fase 2,,,,,0,0,0,,,,Adequado,-1.5666666666666673,0.5611111109999989,1.0,1,True
1122,2024,3,3K,0,12,12.0,0,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Ametista,7.817322222166666,8.751,9.861111111,7.51,7.083333333,5.333333333333333,7.22,10.0,Fase 2 (5° e 6° ano),1,5.0,4.5,6.5,0,Fase 3,-1.5666666666666673,0.5611111109999989,0.4458222221666661,0.0,1,0,0,6.89,6.9,9.3,Adiantado,,,,,False
1123,2023,2,FASE 2,0,13,,1,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Agata,6.9565,7.3,8.9,7.52,7.083333333,5.3,7.113333333,5.0,Fase 3 (7° e 8° ano),-1,3.8,6.8,,0,Fase 2,,,,,0,0,0,,,,Defasagem leve,,,,,False
1124,2023,2,FASE 2,0,14,14.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Agata,6.667866667,9.5,8.0,7.52,7.083333333,3.0,7.786666667,5.0,Fase 4 (9° ano),-2,1.0,5.0,,0,Fase 2,,,,,0,0,0,,,,Defasagem moderada/severa,,,,,False
1125,2023,2,FASE 2,0,11,,1,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Agata,6.655366667,4.7,7.9,7.52,6.666666667,4.0,6.95,10.0,Fase 2 (5° e 6° ano),0,1.0,7.0,,0,Fase 2,,,,,0,0,0,,,,Adequado,,,,,False
1126,2023,2,FASE 2,0,12,12.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,,,0.0,5.2,3.77,7.291666667,,7.06,5.0,Fase 3 (7° e 8° ano),-1,,,,0,Fase 2,,,,,0,0,0,,,,Defasagem leve,,,,,False
1127,2023,2,FASE 2,0,11,,1,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Topázio,8.3167,8.5,9.9,5.02,8.125,6.9,9.01,10.0,Fase 2 (5° e 6° ano),0,5.0,8.7,,0,Fase 2,,,,,0,0,0,,,,Adequado,-1.0666666666666673,0.09999999999999964,0.0,1,True
1127,2024,3,3N,0,12,12.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Topázio,8.180966666666668,9.168,10.0,7.51,8.125,5.833333333333333,7.67,10.0,Fase 3 (7° e 8° ano),0,8.5,4.5,4.5,0,Fase 3,-1.0666666666666673,0.09999999999999964,-0.1357333333333326,0.0,1,0,1,5.02,6.9,9.9,Adequado,,,,,False
1128,2023,2,FASE 2,0,12,12.0,0,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Agata,6.404533333,9.5,7.3,5.02,7.916666667,3.5,7.503333333,5.0,Fase 3 (7° e 8° ano),-1,3.0,4.0,,0,Fase 2,,,,,0,0,0,,,,Defasagem leve,,,,,False
1129,2023,2,FASE 2,0,11,11.0,0,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Ametista,7.309333333,0.0,9.2,6.27,7.916666667,7.8,7.503333333,10.0,Fase 2 (5° e 6° ano),0,6.8,8.7,,0,Fase 2,,,,,0,0,0,,,,Adequado,-0.9666666666666668,-2.0627450979999997,0.0,1,True
1129,2024,3,3N,0,12,12.0,0,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Ametista,7.360417647066668,9.168,7.137254902,8.13,6.875,6.833333333333333,5.745,10.0,Fase 3 (7° e 8° ano),0,9.0,5.5,6.0,0,Fase 3,-0.9666666666666668,-2.0627450979999997,0.051084314066668135,0.0,1,1,0,6.27,7.8,9.2,Adequado,,,,,False
1130,2023,2,FASE 2,0,11,11.0,0,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Topázio,8.0037,8.5,8.4,7.52,7.708333333,7.3,7.503333333,10.0,Fase 2 (5° e 6° ano),0,6.3,8.2,,0,Fase 2,,,,,0,0,0,,,,Adequado,-2.966666666666667,-2.1215686273333336,0.0,1,True
1130,2024,3,3N,0,12,12.0,0,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Agata,6.563952941199999,8.751,6.278431372666667,8.13,6.875,4.333333333333333,5.33,10.0,Fase 3 (7° e 8° ano),0,7.5,3.5,2.0,0,Fase 3,-2.966666666666667,-2.1215686273333336,-1.439747058800001,0.0,1,1,1,7.52,7.3,8.4,Adequado,,,,,False
1131,2023,2,FASE 2,0,12,12.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Topázio,8.316133333,7.9,9.9,5.02,8.75,9.1,9.286666667,5.0,Fase 3 (7° e 8° ano),-1,8.3,9.8,,0,Fase 2,,,,,0,0,0,,,,Defasagem leve,-0.7666666666666657,-0.6222222223333347,1.0,1,True
1131,2024,3,3K,0,13,13.0,0,Feminino,Feminino,2023,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Topázio,8.2889555555,8.334,9.277777777666666,6.255,7.291666667,8.333333333333334,7.893333333,10.0,Fase 3 (7° e 8° ano),0,8.0,7.0,10.0,0,Fase 3,-0.7666666666666657,-0.6222222223333347,-0.02717777750000039,5.0,1,1,1,5.02,9.1,9.9,Adequado,,,,,False
1132,2023,2,FASE 2,0,12,12.0,0,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Agata,6.829533333,10.0,6.3,6.27,7.916666667,5.8,7.503333333,5.0,Fase 3 (7° e 8° ano),-1,5.2,6.3,,0,Fase 2,,,,,0,0,0,,,,Defasagem leve,,,,,False
1133,2023,2,FASE 2,0,10,10.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Topázio,8.600033333,9.5,10.0,6.27,8.541666667,6.5,9.343333333,10.0,Fase 2 (5° e 6° ano),0,5.0,8.0,,0,Fase 2,,,,,0,0,0,,,,Adequado,-2.0,-0.15873015866666584,1.0,1,True
1133,2024,3,3U,0,11,11.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Topázio,8.238553968266668,9.168,9.841269841333334,8.75,8.125,4.5,8.83,10.0,Fase 2 (5° e 6° ano),1,5.0,3.5,5.0,0,Fase 3,-2.0,-0.15873015866666584,-0.36147936473333253,0.0,1,1,1,6.27,6.5,10.0,Adiantado,,,,,False
1134,2023,2,FASE 2,0,12,11.0,1,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Ametista,7.769866667,8.0,9.7,3.76,7.916666667,6.8,7.56,10.0,Fase 2 (5° e 6° ano),0,5.5,8.0,,0,Fase 2,,,,,0,0,0,,,,Adequado,-0.7999999999999998,-0.7857142859999993,0.0,1,True
1134,2024,3,3U,0,13,12.0,1,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Ametista,7.7564571427,8.751,8.914285714,7.51,7.708333333,6.0,6.883333333,10.0,Fase 3 (7° e 8° ano),0,6.0,5.5,6.5,0,Fase 3,-0.7999999999999998,-0.7857142859999993,-0.013409524299999198,0.0,1,1,1,3.76,6.8,9.7,Adequado,,,,,False
1135,2023,2,FASE 2,0,12,11.0,1,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Ametista,7.453833333,0.0,9.4,7.52,8.125,7.2,7.896666667,10.0,Fase 2 (5° e 6° ano),0,4.8,9.5,,0,Fase 2,,,,,0,0,0,,,,Adequado,,,,,False
1136,2023,2,FASE 2,0,14,13.0,1,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Agata,6.7351,6.8,8.1,2.52,8.333333333,6.6,7.723333333,5.0,Fase 3 (7° e 8° ano),-1,4.8,8.3,,0,Fase 2,,,,,0,0,0,,,,Defasagem leve,-4.933333333333333,-3.552100840333333,0.0,1,True
1136,2024,3,3R,0,15,14.0,1,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Quartzo,5.458179831866667,8.751,4.547899159666667,8.135,7.5,1.6666666666666667,6.383333333,5.0,Fase 4 (9° ano),-1,1.0,2.0,2.0,0,Fase 3,-4.933333333333333,-3.552100840333333,-1.2769201681333326,0.0,1,1,1,2.52,6.6,8.1,Defasagem leve,,,,,False
1137,2023,2,FASE 2,0,10,10.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Topázio,8.743366667,9.5,9.8,6.27,9.375,6.5,9.843333333,10.0,Fase 2 (5° e 6° ano),0,6.0,7.0,,0,Fase 2,,,,,0,0,0,,,,Adequado,-3.0,-2.2113617376666674,1.0,1,True
1137,2024,3,3P,0,11,11.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Ametista,7.183752652466668,8.334,7.588638262333333,8.13,8.28125,3.5,7.4575,10.0,Fase 2 (5° e 6° ano),1,1.0,4.5,5.0,0,Fase 3,-3.0,-2.2113617376666674,-1.5596140145333317,0.0,1,1,1,6.27,6.5,9.8,Adiantado,,,,,False
1138,2023,2,FASE 2,0,12,12.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Topázio,8.3472,9.0,9.2,6.27,9.166666667,9.3,8.566666667,5.0,Fase 3 (7° e 8° ano),-1,9.0,9.5,,0,Fase 2,,,,,0,0,0,,,,Defasagem leve,,,,,False
1139,2023,2,FASE 2,0,11,11.0,0,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Ametista,7.6647,8.5,9.1,5.64,8.125,5.3,7.79,10.0,Fase 2 (5° e 6° ano),0,6.3,4.3,,0,Fase 2,,,,,0,0,0,,,,Adequado,-0.6333333333333329,-2.9472848786666663,1.0,1,True
1139,2024,3,3P,0,12,12.0,0,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Agata,6.906276357600001,8.334,6.152715121333333,7.51,7.5,4.666666666666667,7.04,10.0,Fase 2 (5° e 6° ano),1,5.0,3.0,6.0,0,Fase 3,-0.6333333333333329,-2.9472848786666663,-0.7584236423999986,0.0,1,1,1,5.64,5.3,9.1,Adiantado,,,,,False
1140,2023,2,FASE 2,0,11,11.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Ametista,7.703533333,4.7,8.7,7.52,7.708333333,7.3,7.62,10.0,Fase 2 (5° e 6° ano),0,8.5,6.0,,0,Fase 2,,,,,0,0,0,,,,Adequado,-0.2999999999999998,-2.5875598085,0.0,1,True
1140,2024,2,2P,0,12,12.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Ametista,7.3473880383,6.834,6.112440191499999,7.51,8.125,7.0,7.39,10.0,Fase 2 (5° e 6° ano),0,4.5,9.5,,0,Fase 2,-0.2999999999999998,-2.5875598085,-0.3561452947000001,0.0,1,1,1,7.52,7.3,8.7,Adequado,,,,,False
1141,2023,2,FASE 2,0,12,12.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Ametista,7.2757,9.0,8.8,7.52,7.708333333,5.9,7.113333333,5.0,Fase 3 (7° e 8° ano),-1,5.5,6.2,,0,Fase 2,,,,,0,0,0,,,,Defasagem leve,-1.7333333333333334,-2.6084623323333345,1.0,1,True
1141,2024,3,3L,0,13,13.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Agata,6.793890866866667,9.585,6.191537667666666,7.51,6.5625,4.166666666666667,6.7825,10.0,Fase 3 (7° e 8° ano),0,5.0,4.5,3.0,0,Fase 3,-1.7333333333333334,-2.6084623323333345,-0.48180913313333296,5.0,1,1,1,7.52,5.9,8.8,Adequado,,,,,False
1142,2023,2,FASE 2,0,11,11.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Topázio,9.175033333,9.0,10.0,7.52,8.541666667,10.0,8.343333333,10.0,Fase 2 (5° e 6° ano),0,10.0,10.0,,0,Fase 2,,,,,0,0,0,,,,Adequado,-1.5,-0.8666666666666671,0.0,1,True
1142,2024,3,3P,0,12,12.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Topázio,8.390566666666668,8.334,9.133333333333333,7.51,8.125,8.5,7.335,10.0,Fase 3 (7° e 8° ano),0,10.0,8.0,7.5,0,Fase 3,-1.5,-0.8666666666666671,-0.7844666663333317,0.0,1,1,1,7.52,10.0,10.0,Adequado,,,,,False
1143,2023,3,FASE 3,0,15,15.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Agata,6.445933333,8.8,7.0,6.26,7.5,5.3,6.2075,5.0,Fase 5 (1° EM),-2,6.0,6.3,3.5,0,Fase 3,,,,,0,0,0,,,,Defasagem moderada/severa,-2.1333333333333333,-1.7986633249999997,-1.0,1,True
1143,2024,3,3A,0,16,16.0,0,Feminino,Feminino,2021,Pública,publica,sem_subtipo,0,Quartzo,5.881225668333334,9.585,5.201336675,9.38,7.03125,3.1666666666666665,6.79,2.5,Fase 6 (2° EM),-3,3.0,6.5,0.0,0,Fase 3,-2.1333333333333333,-1.7986633249999997,-0.564707664666666,-2.5,1,1,1,6.26,5.3,7.0,Defasagem moderada/severa,,,,,False
1144,2023,3,FASE 3,0,13,13.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Ametista,7.410625,0.0,9.4,5.02,8.28125,8.0,8.0025,10.0,Fase 3 (7° e 8° ano),0,7.0,8.2,8.8,0,Fase 3,,,,,0,0,0,,,,Adequado,,,,,False
1145,2023,3,FASE 3,0,11,11.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Ametista,7.484375,0.0,9.5,4.39,8.59375,7.8,8.63,10.0,Fase 2 (5° e 6° ano),1,7.7,7.7,8.0,0,Fase 3,,,,,0,0,0,,,,Adiantado,,,,,False
1146,2023,3,FASE 3,0,15,14.0,1,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Agata,6.689583333,9.6,8.8,6.26,7.1875,3.7,6.965,5.0,Fase 4 (9° ano),-1,5.0,3.3,2.7,0,Fase 3,,,,,0,0,0,,,,Defasagem leve,-1.7000000000000002,-3.782790309000001,-1.0,1,True
1146,2024,3,3C,0,16,15.0,1,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Quartzo,5.3933086048000005,10.002,5.017209691,6.88,6.25,2.0,5.883333333,5.0,Fase 5 (1° EM),-2,2.0,0.0,4.0,0,Fase 3,-1.7000000000000002,-3.782790309000001,-1.2962747281999993,0.0,1,1,1,6.26,3.7,8.8,Defasagem moderada/severa,,,,,False
1147,2023,3,FASE 3,0,14,,1,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Ametista,7.072983333,8.3,8.3,6.26,7.1875,6.7,7.0075,5.0,Fase 4 (9° ano),-1,5.0,7.5,7.5,0,Fase 3,,,,,0,0,0,,,,Defasagem leve,-3.5333333333333337,-2.174074074000001,0.0,1,True
1147,2024,3,3B,0,15,15.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Quartzo,5.833118518533334,8.751,6.125925926,8.755,6.25,3.1666666666666665,5.495,5.0,Fase 4 (9° ano),-1,2.0,5.0,2.5,0,Fase 3,-3.5333333333333337,-2.174074074000001,-1.2398648144666655,0.0,1,1,1,6.26,6.7,8.3,Defasagem leve,,,,,False
1148,2023,3,FASE 3,0,12,11.0,1,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Ametista,7.227866667,7.9,8.6,3.77,7.5,5.7,7.2125,10.0,Fase 2 (5° e 6° ano),1,5.7,5.3,6.2,0,Fase 3,,,,,0,0,0,,,,Adiantado,,,,,False
1149,2023,3,FASE 3,0,14,,1,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Ametista,7.410108333,8.3,9.8,2.52,7.96875,7.2,8.1725,5.0,Fase 4 (9° ano),-1,6.0,6.8,8.7,0,Fase 3,,,,,0,0,0,,,,Defasagem leve,-1.2000000000000002,0.1999999999999993,0.0,1,True
1149,2024,4,4A,0,15,15.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Topázio,8.1371,8.334,10.0,10.0,8.625,6.0,8.706,5.0,Fase 5 (1° EM),-1,2.0,6.0,10.0,0,Fase 4,-1.2000000000000002,0.1999999999999993,0.7269916670000001,0.0,1,0,0,2.52,7.2,9.8,Defasagem leve,,,,,False
1150,2023,3,FASE 3,0,16,16.0,0,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Ametista,7.076008333,9.2,9.8,2.52,7.96875,6.7,7.835,2.5,Fase 6 (2° EM),-3,7.0,6.5,6.5,0,Fase 3,,,,,0,0,0,,,,Defasagem moderada/severa,0.13333333333333286,-3.3185185183333337,1.0,1,True
1150,2024,4,4C,0,17,17.0,0,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Ametista,7.1023212964,8.334,6.481481481666667,7.51,7.65625,6.833333333333333,7.946666667,5.0,Fase 6 (2° EM),-2,4.0,6.5,10.0,0,Fase 4,0.13333333333333286,-3.3185185183333337,0.026312963400000555,2.5,0,1,0,2.52,6.7,9.8,Defasagem moderada/severa,,,,,False
1151,2023,3,FASE 3,0,12,,1,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Ametista,7.829958333,7.5,9.5,2.52,7.65625,8.3,7.545,10.0,Fase 3 (7° e 8° ano),0,7.3,8.8,8.7,0,Fase 3,,,,,0,0,0,,,,Adequado,0.6999999999999993,0.22222222233333433,1.0,0,True
1151,2024,4,4C,0,13,13.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Topázio,8.749111111066668,7.5,9.722222222333334,5.635,8.125,9.0,9.393333333,10.0,Fase 3 (7° e 8° ano),1,9.0,8.0,10.0,0,Fase 4,0.6999999999999993,0.22222222233333433,0.9191527780666675,0.0,0,0,0,2.52,8.3,9.5,Adiantado,,,,,False
1152,2023,3,FASE 3,0,14,,1,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Agata,6.544916667,0.0,9.4,5.0,7.8125,6.8,7.585,5.0,Fase 4 (9° ano),-1,6.7,6.0,7.8,0,Fase 3,,,,,0,0,0,,,,Defasagem leve,,,,,False
1153,2023,3,FASE 3,0,14,14.0,0,Feminino,Feminino,2023,Pública,publica,sem_subtipo,0,Ametista,7.968658333,7.9,10.0,7.52,7.65625,7.2,8.63,5.0,Fase 4 (9° ano),-1,6.7,7.8,7.0,0,Fase 3,,,,,0,0,0,,,,Defasagem leve,1.2999999999999998,-0.29761904766666625,0.0,1,True
1153,2024,4,4A,0,15,15.0,0,Feminino,Feminino,2021,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Topázio,8.268876190466667,8.751,9.702380952333334,5.635,8.75,8.5,9.074,5.0,Fase 5 (1° EM),-1,8.0,8.5,9.0,0,Fase 4,1.2999999999999998,-0.29761904766666625,0.3002178574666674,0.0,0,1,0,7.52,7.2,10.0,Defasagem leve,,,,,False
1154,2023,3,FASE 3,0,13,13.0,0,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Ametista,7.701125,9.6,9.3,5.63,7.65625,5.1,7.67,10.0,Fase 3 (7° e 8° ano),0,5.3,5.0,5.0,0,Fase 3,,,,,0,0,0,,,,Adequado,2.9000000000000004,-0.10000000000000142,-1.0,1,True
1154,2024,3,3G,0,14,14.0,0,Masculino,Masculino,2023,Pública,publica,sem_subtipo,0,Ametista,7.566075,7.917,9.2,7.51,7.34375,8.0,6.745,5.0,Fase 4 (9° ano),-1,7.0,7.0,10.0,0,Fase 3,2.9000000000000004,-0.10000000000000142,-0.13505000000000056,-5.0,0,1,1,5.63,5.1,9.3,Defasagem leve,,,,,False
